cityname;latitude;longitude;population;countryname;iso3
Mudgee;-32.58960122;149.5801098;5391;Australia;AUS
Mudon;16.26183555;97.72146643;120711.5;Myanmar;MMR
Mufulira;-12.54999754;28.25996985;137062;Zambia;ZMB
Mugla;37.21637046;28.36389115;44488.5;Turkey;TUR
Muglad;11.03373089;27.73333533;17344;Sudan;SDN
Muineachan;54.25;-6.9666667;5937;Ireland;IRL
Muisne;0.609974384;-80.02001001;8252.5;Ecuador;ECU
Mukhomornoye;66.4170687;173.333337;55;Russia;RUS
Mulanje;-16.0333333;35.5;16483;Malawi;MWI
Mulhouse;47.75040448;7.34998002;163442;France;FRA
Multan;30.19997703;71.45500769;1479615;Pakistan;PAK
Mumbai;19.01699038;72.8569893;15834918;India;IND
Mumbwa;-14.97961668;27.07001664;14408.5;Zambia;ZMB
Munchon;39.38130292;127.2517053;73619;North Korea;PRK
Muncie;40.19375979;-85.38637496;75388;United States of America;USA
Mundybash;53.23327395;87.31667517;5870;Russia;RUS
Muramvya;-3.260997006;29.61199862;18041;Burundi;BDI
Murcia;37.9799931;-1.12996749;368322.5;Spain;ESP
Murfreesboro;35.84596315;-86.39026717;100237;United States of America;USA
Muriae;-21.1300423;-42.38998132;76728.5;Brazil;BRA
Murmansk;68.96998781;33.10003617;271758;Russia;RUS
Murom;55.57041811;42.04000728;129109;Russia;RUS
Muroran;42.34995892;140.9800146;125936.5;Japan;JPN
Murray Bridge;-35.12960122;139.2600162;14185.5;Australia;AUS
Mus;38.74901593;41.49693966;80541;Turkey;TUR
Musan;42.23043133;129.2303959;50942.5;North Korea;PRK
Muscat;23.61332481;58.59331213;660779;Oman;OMN
Mushie;-3.01962319;16.92004187;24013.5;Congo (Kinshasa);COD
Musina;-22.33999428;30.02999101;11848;South Africa;ZAF
Muskegon;43.23458193;-86.24836369;70644.5;United States of America;USA
Muskogee;35.74821718;-95.36943486;38995.5;United States of America;USA
Musoma;-1.489587383;33.79999345;127137.5;Tanzania;TZA
Muswellbrook;-32.26956907;150.890004;8171;Australia;AUS
Mutare;-18.97001911;32.6500378;216785;Zimbabwe;ZWE
Muyinga;-2.852346579;30.31726029;71076;Burundi;BDI
Muynoq;43.76832196;59.0213997;13000;Uzbekistan;UZB
Muzaffarnagar;29.48500775;77.69504024;349706;India;IND
Muzaffarpur;26.12043276;85.37994584;333200;India;IND
Mwanza;-15.6166667;34.5166667;11379;Malawi;MWI
Mwanza;-2.520015443;32.93002071;465372.5;Tanzania;TZA
Mweka;-4.839615459;21.5699906;45222;Congo (Kinshasa);COD
Mwene-Ditu;-7.000000388;23.44000565;153328.5;Congo (Kinshasa);COD
Mwenga;-3.038226706;28.43251745;2216;Congo (Kinshasa);COD
Mwingi;-0.929569886;38.07001705;9546.5;Kenya;KEN
Mwinilunga;-11.73955605;24.4399963;8336.5;Zambia;ZMB
My Tho;10.35041343;106.3500354;123226.5;Vietnam;VNM
Myeik;12.45408347;98.61148962;220009;Myanmar;MMR
Myingyan;21.46182823;95.39142777;152762.5;Myanmar;MMR
Myitkyina;25.35962648;97.39275264;114997;Myanmar;MMR
Mykolayiv;46.96773907;31.984342;352917.5;Ukraine;UKR
Mymensingh;24.75041302;90.3800024;330126;Bangladesh;BGD
Myrtle Beach;33.68891136;-78.8869784;37333.5;United States of America;USA
Mys Shmidta;68.93371096;-179.4999844;492;Russia;RUS
Mysore;12.30998374;76.66001298;877656.5;India;IND
Mzimba;-11.9;33.6;19308;Malawi;MWI
Mzuzu;-11.45998655;34.01998002;110201;Malawi;MWI
Nürnberg;49.44999066;11.0799849;618270.5;Germany;DEU
Nabatiye et Tahta;33.38330402;35.45000164;60000;Lebanon;LBN
Naberezhnyye Chelny;55.69999676;52.31994828;461086;Russia;RUS
Nabeul;36.46034426;10.7300321;115149;Tunisia;TUN
Nabire;-3.351540915;135.5134232;28834.5;Indonesia;IDN
Nablus;32.22148155;35.25442663;173153.5;Palestine;PSE
Nacala;-14.51861123;40.71502356;212212.5;Mozambique;MOZ
Nacaome;13.5299868;-87.48996749;30464.5;Honduras;HND
Nacogdoches;31.60374147;-94.65526656;30691;United States of America;USA
Nacozari Viejo;30.42001528;-109.6499844;11872;Mexico;MEX
Nacunday;-26.02002806;-54.76994918;1185;Paraguay;PRY
Nadym;65.5298102;72.51478796;26723;Russia;RUS
Naga;13.61915448;123.1813594;458283;Philippines;PHL
Nagano;36.64999676;138.1700052;477243.5;Japan;JPN
Nagaoka;37.45041302;138.8600406;187560;Japan;JPN
Nagasaki;32.76498842;129.8850329;422829.5;Japan;JPN
Nagchu;31.48000226;92.05002966;2250;China;CHN
Nagele;5.316612161;39.58330969;11772;Ethiopia;ETH
Nagercoil;8.180365009;77.42999182;219093.5;India;IND
Nagoya;35.15499758;136.9149914;2710639.5;Japan;JPN
Nagpur;21.16995974;79.08999385;2341009;India;IND
Nagua;19.37600108;-69.84700149;33862;Dominican Republic;DOM
Naha;26.20717165;127.6729716;611572;Japan;JPN
Nain;56.54735147;-61.6860454;1151;Canada;CAN
Nairobi;-1.283346742;36.81665686;2880273.5;Kenya;KEN
Naivasha;-0.709583314;36.42996212;41174.5;Kenya;KEN
Najran;17.50653994;44.1315592;314091;Saudi Arabia;SAU
Nakasongola;1.3088889;32.4563889;6921;Uganda;UGA
Nakhodka;67.75039817;77.51996049;159551;Russia;RUS
Nakhodka;42.83744855;132.8874336;153235.5;Russia;RUS
Nakhon Nayok;14.20000203;101.2159987;21309;Thailand;THA
Nakhon Pathom;13.81799707;100.0639986;117927;Thailand;THA
Nakhon Phanom;17.39447959;104.76946;44986;Thailand;THA
Nakhon Ratchasima;15.00002626;102.1000105;271882.5;Thailand;THA
Nakhon Sawan;15.70003522;100.0700052;111915;Thailand;THA
Nakhon Si Thammarat;8.399989847;99.97001135;176585.5;Thailand;THA
Nakuru;-0.279997132;36.06998409;312315;Kenya;KEN
Naltchik;43.4981059;43.61794714;290333;Russia;RUS
Nalut;31.88044293;10.97001745;66418.5;Libya;LBY
Nam Dinh;20.42003135;106.2000187;243186;Vietnam;VNM
Namanga;-2.539600811;36.80001705;7664.5;Kenya;KEN
Namangan;41.00001548;71.66998165;599600;Uzbekistan;UZB
Namibe;-15.19004311;12.16002234;128130.5;Angola;AGO
Nampo;38.76692078;125.4524338;791000;North Korea;PRK
Nampula;-15.13604124;39.29304317;386185.5;Mozambique;MOZ
Namsos;64.48331077;11.50001094;9035;Norway;NOR
Namtu;23.08374473;97.39998734;48591;Myanmar;MMR
Namur;50.47039349;4.870028034;97155.5;Belgium;BEL
Nan;18.78684938;100.7714611;53576.5;Thailand;THA
Nanaimo;49.14602021;-123.9342911;82698;Canada;CAN
Nancha;47.13635927;129.285948;104570.5;China;CHN
Nanchang;28.67999229;115.8799963;2110675.5;China;CHN
Nanchong;30.78043256;106.1299971;2174000;China;CHN
Nancy;48.68368085;6.200024372;187155;France;FRA
Nanded;19.16997845;77.30002559;587136;India;IND
Nandi;-17.79959959;177.4166019;27329;Fiji;FJI
Nandyal;15.5203821;78.47995357;176995.5;India;IND
Nangong;37.37039207;115.3700016;82386;China;CHN
Nanjing;32.05001914;118.7799743;3383005;China;CHN
Nanning;22.81998822;108.3200443;1485394;China;CHN
Nanping;26.63037579;118.1699857;192364;China;CHN
Nantes;47.21038576;-1.590016929;357903;France;FRA
Nantong;32.0303821;120.8250175;806625.5;China;CHN
Nantou;23.91666667;120.6833333;134349;Taiwan;TWN
Nanuque;-17.83995888;-40.35002832;27210.5;Brazil;BRA
Nanyang;33.00040041;112.5300199;1097766;China;CHN
Nanyuki;0.020397968;37.06000118;34342;Kenya;KEN
Napier;-39.4900069;176.9150305;56787;New Zealand;NZL
Naples;40.84002525;14.24501135;1619486;Italy;ITA
Naples;26.14205935;-81.79499211;141902;United States of America;USA
Nara;15.18001528;-7.279979697;18459;Mali;MLI
Narathiwat;6.431841246;101.8214229;57941.5;Thailand;THA
Narayanganj;23.62040448;90.49999508;223622;Bangladesh;BGD
Narrabri;-30.33190957;149.7874357;6105.5;Australia;AUS
Narrogin;-32.93288776;117.1666361;3995;Australia;AUS
Narsarsuaq;61.16658815;-45.41661829;145;Greenland;GRL
Narva;59.37762758;28.16028601;65707;Estonia;EST
Narvik;68.38315025;17.28999345;19236.5;Norway;NOR
Naryan Mar;67.64740704;53.05742265;19849.5;Russia;RUS
Naryn;41.42634605;75.99106156;44003.5;Kyrgyzstan;KGZ
Nasca;-14.83001341;-74.94001001;23387;Peru;PER
Nashville;36.16997438;-86.77998499;703926;United States of America;USA
Nasik;20.00041872;73.77998205;1381248.5;India;IND
Nasir;8.600391051;33.06660152;1741;South Sudan;SSD
Nassau;25.08339012;-77.35004378;194453;The Bahamas;BHS
Nata;-20.20947833;26.19001868;2492.5;Botswana;BWA
Natal;-6.983825664;-60.26994938;980588;Brazil;BRA
Natal;-5.780023174;-35.24000431;925521.5;Brazil;BRA
Natara;68.41061627;123.9255;10;Russia;RUS
Natashquan;50.19134076;-61.81065637;722;Canada;CAN
Natchez;31.55480389;-91.38750737;20490.5;United States of America;USA
National City;32.67194501;-117.0980052;104291;United States of America;USA
Natitingou;10.32041526;1.389982054;65356.5;Benin;BEN
Nauta;-4.570019512;-73.78002914;2308.5;Peru;PER
Nautla;20.21658124;-96.78335372;2653.5;Mexico;MEX
Navajoa;27.08189862;-109.4546216;116093;Mexico;MEX
Navoi;40.1104057;65.35496659;172276.5;Uzbekistan;UZB
Navsari;20.85039268;72.92003454;163000;India;IND
Nawabganj;24.58039756;88.34999711;142361;Bangladesh;BGD
Nawabshah;26.24543805;68.40000037;229504;Pakistan;PAK
Naxcivan;39.2092204;45.41220455;79771;Azerbaijan;AZE
Naypyidaw;19.76655703;96.11861853;562412;Myanmar;MMR
Nazareth;32.70398439;35.2955094;108129.5;Israel;ISR
Nazran;43.23300312;44.78300151;93357;Russia;RUS
Nazret;8.549980691;39.26999548;345443.5;Ethiopia;ETH
Nazyvayevsk;55.56695579;71.35000118;10938.5;Russia;RUS
Nchelenge;-9.349572735;28.73001868;15904;Zambia;ZMB
Ndalatando;-9.299549948;14.90998368;8144;Angola;AGO
Ndele;8.409136575;20.65304398;7355.5;Central African Republic;CAF
Ndende;-2.382917868;11.38327388;4101;Gabon;GAB
Ndjamena;12.11309654;15.04914831;835193.5;Chad;TCD
Ndola;-12.99994424;28.65002356;395428.5;Zambia;ZMB
Nebbi;2.4758333;31.1025;30354;Uganda;UGA
Necochea;-38.55998615;-58.74999048;70562;Argentina;ARG
Needles;34.84842714;-114.6133507;6246.5;United States of America;USA
Neftekamsk;56.08351341;54.26308549;122170;Russia;RUS
Nefteyugansk;61.07765301;72.70268347;112632;Russia;RUS
Nehe;48.48999758;124.8800154;74937.5;China;CHN
Neiafu;-18.64957355;-173.9832927;5855.5;Tonga;TON
Neiba;18.46661053;-71.41663334;22200.5;Dominican Republic;DOM
Neijiang;29.58037661;105.0500114;1006427;China;CHN
Neiva;2.931047179;-75.33024459;318566;Colombia;COL
Nekemte;9.090464497;36.53000769;73018;Ethiopia;ETH
Nelidovo;56.22350486;32.77307939;24973;Russia;RUS
Nellore;14.43998293;79.98993892;541081;India;IND
Nelson;49.48365786;-117.2832911;10796;Canada;CAN
Nelson;-41.29258421;173.2474507;37133;New Zealand;NZL
Nelson House;55.80045575;-98.85002344;2500;Canada;CAN
Nema;16.61705935;-7.250007366;127500;Mauritania;MRT
Nenana;64.56379681;-149.0930032;75;United States of America;USA
Nenjiang;49.1799813;125.2300199;79685;China;CHN
Nepalganj;28.0503408;81.61666134;64400;Nepal;NPL
Nephi;39.71027508;-111.8354841;4960;United States of America;USA
Nerchinsk;52.00895591;116.548586;11979.5;Russia;RUS
Neryungri;56.67404584;124.7103617;33364;Russia;RUS
Neuchatel;46.99899914;6.922998615;31270;Switzerland;CHE
Neumayer Station III;-70.89039668;-7.838438004;40;Antarctica;ATA
Neuquen;-38.95003986;-68.05999068;213823.5;Argentina;ARG
Nevelsk;46.68028892;141.8699344;16754.5;Russia;RUS
Nevers;46.98373293;3.166669473;44958.5;France;FRA
Nevinnomyssk;44.62005292;41.95003861;134362.5;Russia;RUS
Nevsehir;38.62400404;34.72399852;75527;Turkey;TUR
Nevyansk;57.49024925;60.21476355;27035;Russia;RUS
New Albany;38.3108773;-85.82128382;78381.5;United States of America;USA
New Amsterdam;6.250017719;-57.52998743;40956.5;Guyana;GUY
New Bedford;41.6561253;-70.94469833;115082.5;United States of America;USA
New Braunfels;29.6978113;-98.12632084;45270;United States of America;USA
New Delhi;28.60002301;77.19998002;317797;India;IND
New Glasgow;45.58327578;-62.63331934;19883.5;Canada;CAN
New Haven;41.33038291;-72.90000533;707883;United States of America;USA
New Iberia;30.00358075;-91.81830794;34985;United States of America;USA
New Liskeard;47.50000633;-79.66664657;5203;Canada;CAN
New London;41.3555235;-72.10002832;61236;United States of America;USA
New Orleans;29.99500246;-90.03996688;527428.5;United States of America;USA
New Plymouth;-39.0641931;174.0805265;46289.5;New Zealand;NZL
New Taipei;25.01277778;121.465;2821870;Taiwan;TWN
New York;40.74997906;-73.98001693;13524139;United States of America;USA
Newark;40.70042137;-74.17000533;280123;United States of America;USA
Newcastle;-32.84534788;151.8150122;816285.5;Australia;AUS
Newcastle;55.00037539;-1.59999048;537191;United Kingdom;GBR
Newcastle Waters;-17.55279295;133.4672432;10;Australia;AUS
Newhalen;59.72034568;-154.8971967;160;United States of America;USA
Newman;-23.36659829;119.7333011;2678;Australia;AUS
Newport;41.49039899;-71.31335799;35893;United States of America;USA
Neyshabur;36.22002301;58.82001664;221314.5;Iran;IRN
Nezahualcoyotl;19.41001548;-99.02998661;929681.5;Mexico;MEX
Ngaoundere;7.320365823;13.57998734;134322.5;Cameroon;CMR
Ngara;-2.469527569;30.65000484;10744;Tanzania;TZA
Ngorongoro;-3.249583314;35.51999182;10836;Tanzania;TZA
Ngozi;-2.912003884;29.82500157;21506;Burundi;BDI
Nguigmi;14.25317263;13.11081702;15318;Niger;NER
Nguru;12.8803882;10.44999752;82481;Nigeria;NGA
Nha Trang;12.25003908;109.1700183;347498.5;Vietnam;VNM
Niagara Falls;43.09482302;-79.0369434;117567;United States of America;USA
Niamey;13.51670595;2.116656045;828895.5;Niger;NER
Nice;43.71501772;7.265023965;632810;France;FRA
Nicosia;35.16667645;33.36663489;212376;Cyprus;CYP
Nicuadala;-17.60767332;36.81970577;6945;Mozambique;MOZ
Nieuw Amsterdam;5.909986795;-55.07000838;4935;Suriname;SUR
Nieuw Nickerie;5.950423603;-56.98999455;14567.5;Suriname;SUR
Nigde;37.97600412;34.69400163;91039;Turkey;TUR
Niigata;37.91999676;139.0400297;537534.5;Japan;JPN
Nikel;69.41257062;30.21881669;15731;Russia;RUS
Nikolayevsk;50.01610598;45.42610551;9803.5;Russia;RUS
Nikolayevsk na Amure;53.14963564;140.730004;27113;Russia;RUS
Nikolski;52.93843406;-168.8676876;18;United States of America;USA
Nikopol;47.56659141;34.40620967;119110;Ukraine;UKR
Nimes;43.83038535;4.350008096;158891.5;France;FRA
Nimule;3.599998595;32.05002274;242;South Sudan;SSD
Ninde;26.68037274;119.5300577;189623.5;China;CHN
Ningan;44.33133669;129.4659371;54636;China;CHN
Ningbo;29.87997072;121.5500378;1321433.5;China;CHN
Ninh Binh;20.25430503;105.9750195;130517;Vietnam;VNM
Nioro du Sahel;15.23042564;-9.589967897;14421;Mali;MLI
Nipigon;49.01704551;-88.24997278;1204;Canada;CAN
Niquelandia;-14.46962197;-48.47002364;19785;Brazil;BRA
Nis;43.33041587;21.8999963;230444;Serbia;SRB
Niteroi;-22.90001178;-43.09998967;993920;Brazil;BRA
Niyala;12.05997316;24.88999467;392373;Sudan;SDN
Nizamabad;18.67039654;78.10002844;346971.5;India;IND
Nizhenvartovsk;60.93497438;76.58001786;136385;Russia;RUS
Nizhnekamsk;55.64043968;51.82003048;210363;Russia;RUS
Nizhneudinsk;54.89766848;99.02769161;41024.5;Russia;RUS
Nizhneyansk;71.43332583;136.0666194;395.5;Russia;RUS
Nizhny Novgorod;56.33300722;44.00009436;1246463;Russia;RUS
Nizhny Tagil;57.9200163;59.9749849;374343.5;Russia;RUS
Nizhnyaya Tura;58.64364138;59.7982515;56084;Russia;RUS
Nizhyn;51.0540788;31.89029089;95893.5;Ukraine;UKR
Nizwa;22.92638999;57.53141313;70429.5;Oman;OMN
Njombe;-9.329625632;34.77001176;42017.5;Tanzania;TZA
Nkawkaw;6.550464497;-0.780014691;54914.5;Ghana;GHA
Nkhata Bay;-11.59961627;34.30001461;16914.5;Malawi;MWI
Nkhotakota;-12.91628009;34.30001461;42359.5;Malawi;MWI
Nkongsamba;4.960406513;9.940002806;105069;Cameroon;CMR
Nogales;31.30500002;-110.9449958;99402;Mexico;MEX
Noginsk;55.87042564;38.48001786;172855;Russia;RUS
Noginsk;64.48331077;91.23333533;229731;Russia;RUS
Nogliki;51.83328188;143.1667028;10098;Russia;RUS
Nokaneng;-19.66961465;22.26999955;1763;Botswana;BWA
Nola;3.533697732;16.06660559;25301;Central African Republic;CAF
Nome;64.50610008;-165.4063744;3021;United States of America;USA
Nong Khai;17.87326174;102.747878;84057;Thailand;THA
Nongan;44.43040041;125.1700752;141482;China;CHN
Nonthaburi;13.83368919;100.4833134;258550;Thailand;THA
Nord;81.71662579;-17.80003524;10;Greenland;GRL
Nordvik;74.01650148;111.5100305;0;Russia;RUS
Norfolk;42.02871238;-97.43359827;24562;United States of America;USA
Norfolk;36.84995872;-76.28000574;645336;United States of America;USA
Norilsk;69.34001691;88.22499182;153336.5;Russia;RUS
Norman;35.22791302;-97.34414636;113525;United States of America;USA
Norman Wells;65.28372703;-126.8499681;650;Canada;CAN
Norrkping;58.59542727;16.17869177;85771;Sweden;SWE
Norseman;-32.20001259;121.7666137;1004;Australia;AUS
North Battleford;52.76663576;-108.2833494;15721.5;Canada;CAN
North Bay;46.30000205;-79.44999313;45988.5;Canada;CAN
North Platte;41.13628623;-100.7705005;24709.5;United States of America;USA
Northam;-31.65658323;116.6533858;5330;Australia;AUS
Norway House;53.96658836;-97.83328963;5500;Canada;CAN
Norwich;52.63036501;1.300013386;184196;United Kingdom;GBR
Nottingham;52.97034426;-1.170016725;565650;United Kingdom;GBR
Nouadhibou;20.90000205;-17.05602381;86738;Mauritania;MRT
Nouakchott;18.08642702;-15.97534041;701772;Mauritania;MRT
Noumea;-22.26252776;166.4442852;89742.5;New Caledonia;NCL
Nouna;12.7289971;-3.860000519;29048;Burkina Faso;BFA
Nova Cruz;-6.469593487;-35.43999211;22563.5;Brazil;BRA
Nova Friburgo;-22.25999917;-42.54004968;162676;Brazil;BRA
Nova Iguacu;-22.74002155;-43.46996708;844583;Brazil;BRA
Nova Lima;-19.98003497;-43.8500214;60413.5;Brazil;BRA
Nova Vicosa;-17.88000812;-39.37001062;30250;Brazil;BRA
Novara;45.45000226;8.61998002;88966;Italy;ITA
Novi Sad;45.2503762;19.84994055;220428.5;Serbia;SRB
Novo Airao;-2.620784486;-60.94378422;9049;Brazil;BRA
Novo Hamburgo;-29.70962197;-51.13998987;557017;Brazil;BRA
Novo Horizonte;-21.45958291;-49.2200037;29554;Brazil;BRA
Novoaltaysk;53.39925865;83.95884395;76218;Russia;RUS
Novocherkassk;47.41995953;40.08002356;159470.5;Russia;RUS
Novokuybishevsk;53.11999921;49.91993974;132067;Russia;RUS
Novokuznetsk;53.75001243;87.11498205;530325.5;Russia;RUS
Novolazarevskaya Station;-71.30123475;-11.8502129;35;Antarctica;ATA
Novomoskovsk;54.09001752;38.21998205;74591.5;Russia;RUS
Novorossiysk;44.72996869;37.76993201;229927;Russia;RUS
Novoshakhtinsk;47.76998985;39.91998165;82769.5;Russia;RUS
Novosibirsk;55.02996014;82.96004187;1213100.5;Russia;RUS
Novotroitsk;51.20001304;58.33002071;90278.5;Russia;RUS
Novozybkov;52.53481529;31.9448612;43052.5;Russia;RUS
Novy Port;67.69833417;72.92830277;1790;Russia;RUS
Novy Urengoy;66.08331647;76.63324459;47357.5;Russia;RUS
Novyy Uoyin;56.13498313;111.7338928;4184;Russia;RUS
Nowra;-34.88284625;150.6000476;61036.5;Australia;AUS
Noyabrsk;63.1665436;75.61651078;110572;Russia;RUS
Nsanje;-16.9166667;35.2666667;21774;Malawi;MWI
Nsukka;6.867034321;7.383362995;111017;Nigeria;NGA
Ntcheu;-14.8166667;34.6333333;10445;Malawi;MWI
Ntungamo;-0.8794444;30.2641667;16400;Uganda;UGA
Nueva Gerona;21.88371462;-82.79999536;22915;Cuba;CUB
Nueva Imperial;-38.74002684;-72.96002751;13322.5;Chile;CHL
Nueva Ocotepeque;14.43699912;-89.18199855;8780;Honduras;HND
Nueva Rosita;27.94995933;-101.2199821;35746.5;Mexico;MEX
Nueva San Salvador;13.67399699;-89.28999848;124694;El Salvador;SLV
Nueve de Julio;-35.44596434;-60.88998906;26716;Argentina;ARG
Nuevitas;21.5456474;-77.26444177;46796;Cuba;CUB
Nuevo Casas Grandes;30.41849082;-107.9118993;53091;Mexico;MEX
Nuevo Laredo;27.4999868;-99.55000655;255152.5;Mexico;MEX
Nuevo Rocafuerte;-0.932928854;-75.39998194;40;Peru;PER
Nukualofa;-21.13851236;-175.2205645;33139;Tonga;TON
Nukus;42.47000327;59.61500688;228211;Uzbekistan;UZB
Numan;9.460441914;12.04002966;45173;Nigeria;NGA
Numto;63.66671979;71.33330969;10;Russia;RUS
Nuqui;5.685180092;-77.27454844;1487;Colombia;COL
Nusaybin;37.07498374;41.21835201;120822.5;Turkey;TUR
Nuuk;64.19828147;-51.73265879;14798;Greenland;GRL
Nuussuaq;74.12096872;-57.06736051;204;Greenland;GRL
Nyac;61.00414329;-159.9404806;75;United States of America;USA
Nyagan;62.14652834;65.38142493;46238.5;Russia;RUS
Nyahanga;-2.382917868;33.55003454;16092;Tanzania;TZA
Nyanza;-2.349586569;29.74003454;225209;Rwanda;RWA
Nyeri;-0.41699699;36.95100363;51084;Kenya;KEN
Nyimba;-14.54951373;30.80999508;814;Zambia;ZMB
Nyingchi;29.53329938;94.41670691;55;China;CHN
Nyiregyhaza;47.96532676;21.71871537;146589;Hungary;HUN
Nykoping;58.76399718;17.01500451;27582;Sweden;SWE
Nyukzha;56.53121218;121.613083;10;Russia;RUS
Nyunzu;-5.949573549;28.0166772;15397;Congo (Kinshasa);COD
Nzega;-4.209628073;33.18003129;18325;Tanzania;TZA
Nzerekore;7.760003071;-8.829988445;150424.5;Guinea;GIN
Nzeto;-7.229598776;12.86003129;19705.5;Angola;AGO
Oak Ridge;36.01065594;-84.26972477;30471.5;United States of America;USA
Oakland;37.76892071;-122.2211034;953044;United States of America;USA
Oamaru;-45.09731321;170.9710005;6628;New Zealand;NZL
Oatlands;-42.29960285;147.3666015;1157;Australia;AUS
Oaxaca;17.08268984;-96.66994979;396647;Mexico;MEX
Ob;54.99804995;82.70765417;32093.5;Russia;RUS
Obando;3.854039936;-67.90609827;8181.5;Colombia;COL
Obidos;-1.910026836;-55.52000676;26278.5;Brazil;BRA
Obihiro;42.93041445;143.1700101;169614;Japan;JPN
Obluchye;48.99999229;131.083306;9689.5;Russia;RUS
Obninsk;55.08044802;36.62002803;66236;Russia;RUS
Obo;5.399992085;26.50002559;12837;Central African Republic;CAF
Obock;11.97344098;43.28556433;13142;Djibouti;DJI
Obuasi;6.190408955;-1.659986818;158986.5;Ghana;GHA
Ocala;29.1873515;-82.14026819;95470;United States of America;USA
Ocana;8.240413024;-73.3500037;83401.5;Colombia;COL
Oceanside;33.2204645;-117.3349675;396474.5;United States of America;USA
Ocotal;13.62999605;-86.47299861;33928;Nicaragua;NIC
Ocumare del Tuy;10.11998822;-66.77999129;130824;Venezuela;VEN
Odense;55.40037681;10.38333492;152076.5;Denmark;DNK
